recency,history_segment,history,mens,womens,zip_code,newbie,channel,segment,visit,conversion,spend,customer_id
10,1) $0 - $100,53.8,0,1,Surburban,0,Web,Womens E-Mail,0,0,0.0,41614
3,4) $350 - $500,472.16,1,1,Urban,0,Web,No E-Mail,0,0,0.0,46547
10,1) $0 - $100,29.99,0,1,Urban,1,Web,Womens E-Mail,0,0,0.0,37466
1,"6) $750 - $1,000",773.85,1,1,Surburban,1,Phone,Womens E-Mail,0,0,0.0,31900
5,"7) $1,000 +",1005.12,1,1,Surburban,1,Web,No E-Mail,0,0,0.0,25644
1,3) $200 - $350,248.43,1,1,Urban,0,Web,No E-Mail,0,0,0.0,7703
1,4) $350 - $500,376.38,1,1,Urban,1,Phone,Womens E-Mail,0,0,0.0,29211
10,5) $500 - $750,630.73,1,1,Surburban,1,Web,No E-Mail,0,0,0.0,37734
9,3) $200 - $350,322.2,0,1,Surburban,0,Multichannel,Mens E-Mail,0,0,0.0,15941
7,1) $0 - $100,98.04,0,1,Surburban,1,Web,Mens E-Mail,0,0,0.0,36951
5,5) $500 - $750,538.48,0,1,Surburban,1,Web,No E-Mail,0,0,0.0,31645
9,1) $0 - $100,29.99,1,0,Rural,0,Phone,Mens E-Mail,0,0,0.0,12043
3,2) $100 - $200,116.28,1,0,Urban,1,Web,No E-Mail,0,0,0.0,43913
5,2) $100 - $200,178.52,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0,3045
10,1) $0 - $100,29.99,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0,43286
10,1) $0 - $100,46.73,0,1,Urban,0,Web,Womens E-Mail,0,0,0.0,49892
2,4) $350 - $500,389.3,0,1,Urban,0,Phone,Mens E-Mail,0,0,0.0,40568
1,4) $350 - $500,359.23,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,4796
3,1) $0 - $100,50.64,0,1,Rural,0,Phone,Womens E-Mail,0,0,0.0,44010
9,2) $100 - $200,113.02,1,0,Surburban,1,Phone,Mens E-Mail,0,0,0.0,35480
5,1) $0 - $100,61.38,0,1,Surburban,1,Phone,Womens E-Mail,0,0,0.0,30120
2,3) $200 - $350,212.59,1,1,Surburban,1,Web,No E-Mail,0,0,0.0,20479
3,1) $0 - $100,37.02,1,0,Urban,1,Web,Womens E-Mail,0,0,0.0,43831
1,5) $500 - $750,528.08,1,1,Surburban,1,Phone,No E-Mail,0,0,0.0,20782
3,2) $100 - $200,168.61,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,1551
3,5) $500 - $750,602.81,1,0,Rural,1,Multichannel,Womens E-Mail,0,0,0.0,38772
10,4) $350 - $500,397.43,1,0,Surburban,1,Phone,No E-Mail,0,0,0.0,60411
1,2) $100 - $200,164.43,1,0,Urban,1,Web,Mens E-Mail,0,0,0.0,54526
8,1) $0 - $100,73.32,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0,20644
4,1) $0 - $100,37.3,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,8780
5,3) $200 - $350,270.78,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,53767
2,1) $0 - $100,98.86,0,1,Surburban,1,Web,Mens E-Mail,0,0,0.0,9727
2,4) $350 - $500,482.97,1,0,Surburban,1,Web,Mens E-Mail,0,0,0.0,35509
5,1) $0 - $100,29.99,1,0,Surburban,1,Web,Mens E-Mail,0,0,0.0,16869
9,1) $0 - $100,29.99,1,0,Urban,0,Phone,Mens E-Mail,0,0,0.0,4819
5,2) $100 - $200,112.04,0,1,Urban,1,Web,Mens E-Mail,0,0,0.0,20423
1,3) $200 - $350,292.63,0,1,Urban,0,Phone,Womens E-Mail,0,0,0.0,9133
3,4) $350 - $500,439.33,1,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0,14422
11,2) $100 - $200,163.61,1,0,Urban,0,Phone,Womens E-Mail,1,0,0.0,22871
2,3) $200 - $350,323.52,1,0,Urban,1,Phone,Mens E-Mail,1,0,0.0,9745
4,2) $100 - $200,134.1,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0,8808
3,3) $200 - $350,217.11,0,1,Urban,0,Phone,Womens E-Mail,0,0,0.0,26738
3,1) $0 - $100,29.99,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,20490
5,3) $200 - $350,226.51,1,1,Urban,1,Phone,No E-Mail,0,0,0.0,56330
9,1) $0 - $100,29.99,1,0,Urban,1,Web,No E-Mail,0,0,0.0,11336
2,2) $100 - $200,117.34,1,0,Surburban,1,Phone,Mens E-Mail,0,0,0.0,56518
9,1) $0 - $100,29.99,1,0,Rural,1,Phone,Womens E-Mail,0,0,0.0,52237
3,3) $200 - $350,312.63,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0,19122
3,1) $0 - $100,72.87,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,13100
3,5) $500 - $750,698.89,1,0,Surburban,1,Multichannel,Mens E-Mail,0,0,0.0,26991
5,1) $0 - $100,38.76,1,0,Urban,1,Phone,Mens E-Mail,0,0,0.0,45605
5,2) $100 - $200,152.58,0,1,Urban,1,Phone,No E-Mail,0,0,0.0,14497
9,1) $0 - $100,83.54,0,1,Rural,1,Web,Mens E-Mail,0,0,0.0,21110
9,"6) $750 - $1,000",788.36,1,1,Surburban,1,Multichannel,Womens E-Mail,1,0,0.0,22590
10,3) $200 - $350,233.84,1,0,Rural,0,Web,Womens E-Mail,0,0,0.0,63374
7,1) $0 - $100,78.2,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0,6106
1,3) $200 - $350,245.74,1,0,Urban,1,Web,Mens E-Mail,0,0,0.0,15125
2,4) $350 - $500,479.52,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0,56965
11,3) $200 - $350,215.23,1,0,Rural,0,Multichannel,No E-Mail,0,0,0.0,57046
3,5) $500 - $750,744.49,0,1,Surburban,1,Multichannel,Mens E-Mail,0,0,0.0,31558
10,3) $200 - $350,343.77,0,1,Urban,0,Web,Womens E-Mail,1,0,0.0,26231
5,"6) $750 - $1,000",891.66,1,0,Urban,1,Web,Womens E-Mail,1,0,0.0,53369
10,2) $100 - $200,151.81,1,0,Urban,1,Phone,No E-Mail,0,0,0.0,31727
6,1) $0 - $100,55.19,1,0,Urban,1,Web,No E-Mail,0,0,0.0,28962
12,2) $100 - $200,130.84,0,1,Surburban,1,Web,No E-Mail,0,0,0.0,48053
10,1) $0 - $100,29.99,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0,27483
10,1) $0 - $100,29.99,1,0,Urban,1,Web,Mens E-Mail,0,0,0.0,14560
1,3) $200 - $350,345.48,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,38754
10,3) $200 - $350,275.96,1,1,Rural,0,Multichannel,Mens E-Mail,0,0,0.0,7432
2,5) $500 - $750,540.71,1,0,Rural,1,Multichannel,Womens E-Mail,0,0,0.0,22995
1,3) $200 - $350,220.34,1,0,Surburban,1,Web,No E-Mail,0,0,0.0,25545
10,5) $500 - $750,677.93,1,0,Surburban,1,Web,Womens E-Mail,1,0,0.0,53087
5,3) $200 - $350,249.66,1,0,Urban,0,Phone,Mens E-Mail,0,0,0.0,11155
1,2) $100 - $200,157.79,1,0,Surburban,0,Phone,Womens E-Mail,0,0,0.0,37024
8,1) $0 - $100,94.3,1,0,Urban,1,Phone,Womens E-Mail,0,0,0.0,36756
1,2) $100 - $200,194.65,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0,52885
1,2) $100 - $200,197.25,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,12164
11,1) $0 - $100,29.99,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,44237
2,2) $100 - $200,124.06,1,0,Surburban,1,Web,No E-Mail,0,0,0.0,42656
5,2) $100 - $200,117.73,1,0,Rural,0,Phone,Mens E-Mail,0,0,0.0,49142
1,1) $0 - $100,29.99,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,31334
10,2) $100 - $200,101.39,0,1,Surburban,0,Web,Womens E-Mail,1,0,0.0,8554
1,1) $0 - $100,29.99,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,7608
9,2) $100 - $200,170.85,0,1,Surburban,1,Phone,Womens E-Mail,0,0,0.0,13564
2,2) $100 - $200,119.04,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,4408
8,1) $0 - $100,29.99,0,1,Rural,1,Web,Mens E-Mail,0,0,0.0,30940
5,2) $100 - $200,171.28,0,1,Urban,1,Web,Mens E-Mail,1,0,0.0,10836
5,4) $350 - $500,456.77,1,1,Surburban,1,Multichannel,No E-Mail,0,0,0.0,45550
7,1) $0 - $100,29.99,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0,50860
2,2) $100 - $200,139.49,0,1,Surburban,0,Web,Womens E-Mail,1,0,0.0,20049
1,2) $100 - $200,156.75,0,1,Urban,0,Phone,No E-Mail,0,0,0.0,35245
8,4) $350 - $500,396.63,1,0,Urban,0,Web,Womens E-Mail,0,0,0.0,10527
10,3) $200 - $350,315.15,1,1,Surburban,0,Web,No E-Mail,0,0,0.0,30152
2,3) $200 - $350,260.75,1,0,Surburban,0,Phone,No E-Mail,1,0,0.0,60040
7,1) $0 - $100,92.84,0,1,Rural,0,Web,No E-Mail,0,0,0.0,12317
5,1) $0 - $100,29.99,1,0,Urban,0,Phone,Mens E-Mail,1,0,0.0,57637
2,3) $200 - $350,270.99,1,1,Rural,0,Phone,No E-Mail,0,0,0.0,49460
6,1) $0 - $100,32.02,1,0,Surburban,0,Web,Womens E-Mail,0,0,0.0,23635
9,3) $200 - $350,240.67,1,0,Urban,0,Web,Womens E-Mail,0,0,0.0,56996
1,1) $0 - $100,38.42,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0.0,51400
5,2) $100 - $200,138.39,0,1,Urban,0,Phone,Womens E-Mail,0,0,0.0,47396
9,2) $100 - $200,172.25,0,1,Surburban,1,Web,Mens E-Mail,0,0,0.0,59052
1,3) $200 - $350,297.14,1,0,Urban,0,Phone,Mens E-Mail,0,0,0.0,16349
1,1) $0 - $100,29.99,0,1,Urban,1,Web,Womens E-Mail,0,0,0.0,32757
3,1) $0 - $100,39.47,1,0,Surburban,1,Web,Mens E-Mail,0,0,0.0,54089
4,1) $0 - $100,81.28,0,1,Urban,0,Phone,Mens E-Mail,0,0,0.0,49972
11,1) $0 - $100,37.22,0,1,Surburban,0,Web,Womens E-Mail,1,0,0.0,58272
7,2) $100 - $200,129.47,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0.0,63132
5,4) $350 - $500,406.52,0,1,Surburban,0,Multichannel,Mens E-Mail,0,0,0.0,44773
10,3) $200 - $350,222.42,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0,37926
9,2) $100 - $200,128.75,0,1,Urban,1,Web,Mens E-Mail,1,0,0.0,19132
6,2) $100 - $200,142.44,0,1,Rural,0,Phone,Womens E-Mail,0,0,0.0,12614
3,2) $100 - $200,137.69,1,0,Urban,1,Phone,Mens E-Mail,1,0,0.0,2719
7,1) $0 - $100,42.97,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0,43124
2,"6) $750 - $1,000",767.12,1,0,Urban,1,Multichannel,Womens E-Mail,0,0,0.0,14765
6,2) $100 - $200,171.66,0,1,Urban,1,Phone,No E-Mail,0,0,0.0,52572
4,1) $0 - $100,29.99,1,0,Surburban,0,Web,Womens E-Mail,0,0,0.0,927
8,5) $500 - $750,502.15,0,1,Surburban,1,Web,No E-Mail,0,0,0.0,28617
5,1) $0 - $100,29.99,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,184
9,3) $200 - $350,261.05,1,0,Urban,1,Web,No E-Mail,1,0,0.0,36699
1,5) $500 - $750,669.36,0,1,Surburban,1,Multichannel,No E-Mail,0,0,0.0,5366
10,1) $0 - $100,99.18,1,0,Urban,0,Phone,Mens E-Mail,0,0,0.0,45589
8,1) $0 - $100,37.94,0,1,Urban,0,Phone,Mens E-Mail,0,0,0.0,25888
5,1) $0 - $100,29.99,0,1,Surburban,1,Phone,No E-Mail,0,0,0.0,11566
10,3) $200 - $350,260.87,1,1,Urban,1,Phone,Mens E-Mail,0,0,0.0,53150
11,1) $0 - $100,29.99,1,0,Urban,1,Phone,No E-Mail,0,0,0.0,18535
3,2) $100 - $200,148.06,1,0,Surburban,1,Web,No E-Mail,0,0,0.0,25609
12,1) $0 - $100,31.22,1,0,Surburban,1,Web,Womens E-Mail,0,0,0.0,12235
4,2) $100 - $200,166.68,1,0,Surburban,0,Web,Mens E-Mail,1,1,29.99,8583
3,1) $0 - $100,67.4,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0,263
1,1) $0 - $100,29.99,1,0,Surburban,1,Phone,Mens E-Mail,0,0,0.0,43234
2,"6) $750 - $1,000",763.44,1,1,Surburban,1,Multichannel,No E-Mail,0,0,0.0,6435
3,1) $0 - $100,31.29,0,1,Rural,0,Phone,Mens E-Mail,1,0,0.0,4314
7,3) $200 - $350,309.43,1,0,Urban,1,Web,Womens E-Mail,1,0,0.0,22490
1,"7) $1,000 +",2126.23,0,1,Surburban,1,Multichannel,No E-Mail,0,0,0.0,21944
7,2) $100 - $200,190.0,1,0,Rural,0,Web,No E-Mail,0,0,0.0,21264
3,1) $0 - $100,85.88,0,1,Surburban,1,Web,Womens E-Mail,0,0,0.0,20247
8,2) $100 - $200,144.48,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,27192
2,4) $350 - $500,464.33,0,1,Urban,0,Web,No E-Mail,1,0,0.0,1885
9,2) $100 - $200,103.89,0,1,Urban,1,Phone,No E-Mail,0,0,0.0,31311
12,2) $100 - $200,150.4,0,1,Rural,0,Web,No E-Mail,1,0,0.0,28852
3,3) $200 - $350,253.13,0,1,Urban,0,Web,Mens E-Mail,0,0,0.0,15040
5,5) $500 - $750,746.41,0,1,Rural,1,Phone,No E-Mail,0,0,0.0,3521
11,1) $0 - $100,39.26,0,1,Surburban,0,Web,Womens E-Mail,1,0,0.0,60891
1,5) $500 - $750,566.81,1,0,Surburban,1,Multichannel,Womens E-Mail,0,0,0.0,14961
10,1) $0 - $100,72.8,0,1,Surburban,1,Web,No E-Mail,0,0,0.0,37140
1,5) $500 - $750,729.76,1,1,Rural,1,Web,Mens E-Mail,0,0,0.0,25421
7,4) $350 - $500,367.03,1,1,Surburban,0,Phone,No E-Mail,1,0,0.0,15939
2,3) $200 - $350,347.13,1,0,Urban,0,Web,Mens E-Mail,0,0,0.0,24389
6,1) $0 - $100,29.99,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0,7190
10,1) $0 - $100,61.02,0,1,Urban,0,Web,Womens E-Mail,0,0,0.0,45196
2,1) $0 - $100,96.4,0,1,Urban,0,Web,Womens E-Mail,0,0,0.0,41911
9,1) $0 - $100,35.21,1,0,Surburban,1,Phone,No E-Mail,0,0,0.0,44804
3,1) $0 - $100,64.1,1,0,Surburban,1,Web,Womens E-Mail,0,0,0.0,57303
1,1) $0 - $100,75.64,1,0,Surburban,1,Web,No E-Mail,0,0,0.0,52884
10,2) $100 - $200,198.31,0,1,Surburban,1,Phone,No E-Mail,0,0,0.0,34728
6,5) $500 - $750,523.36,0,1,Urban,1,Phone,No E-Mail,0,0,0.0,43594
11,1) $0 - $100,45.67,0,1,Surburban,0,Web,Womens E-Mail,0,0,0.0,31848
4,"6) $750 - $1,000",818.49,1,1,Surburban,1,Multichannel,Mens E-Mail,0,0,0.0,60783
4,1) $0 - $100,29.99,1,0,Urban,0,Web,Womens E-Mail,0,0,0.0,17364
9,1) $0 - $100,29.99,1,0,Rural,0,Web,No E-Mail,0,0,0.0,3522
9,2) $100 - $200,183.31,1,0,Surburban,1,Phone,No E-Mail,0,0,0.0,59967
1,5) $500 - $750,625.36,1,1,Surburban,1,Multichannel,Mens E-Mail,0,0,0.0,34827
9,2) $100 - $200,100.87,1,0,Surburban,0,Phone,Womens E-Mail,0,0,0.0,14916
1,3) $200 - $350,298.4,1,0,Urban,0,Phone,Womens E-Mail,1,0,0.0,13358
1,1) $0 - $100,30.31,0,1,Urban,1,Phone,No E-Mail,0,0,0.0,6531
1,5) $500 - $750,568.66,1,0,Urban,1,Phone,Mens E-Mail,1,0,0.0,47570
3,4) $350 - $500,408.76,0,1,Surburban,0,Multichannel,No E-Mail,0,0,0.0,62800
1,3) $200 - $350,262.25,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0.0,43123
2,5) $500 - $750,591.15,1,0,Urban,1,Web,Mens E-Mail,0,0,0.0,43474
1,1) $0 - $100,32.41,1,0,Urban,0,Web,Womens E-Mail,1,0,0.0,24723
6,1) $0 - $100,29.99,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0.0,25074
10,4) $350 - $500,458.92,0,1,Urban,0,Web,No E-Mail,0,0,0.0,33138
6,1) $0 - $100,29.99,1,0,Rural,0,Phone,Womens E-Mail,0,0,0.0,48324
2,4) $350 - $500,388.03,1,0,Rural,0,Web,Mens E-Mail,1,0,0.0,10698
4,3) $200 - $350,249.2,1,0,Urban,0,Web,Mens E-Mail,0,0,0.0,16549
4,2) $100 - $200,115.92,1,0,Surburban,1,Phone,No E-Mail,1,0,0.0,45967
8,4) $350 - $500,482.32,1,1,Surburban,0,Multichannel,Womens E-Mail,1,0,0.0,32983
3,2) $100 - $200,105.04,0,1,Surburban,1,Web,Womens E-Mail,0,0,0.0,58248
10,1) $0 - $100,78.62,1,0,Urban,1,Phone,Mens E-Mail,0,0,0.0,36762
2,3) $200 - $350,258.4,0,1,Urban,1,Phone,Womens E-Mail,0,0,0.0,5574
12,1) $0 - $100,50.62,0,1,Surburban,0,Phone,Mens E-Mail,1,0,0.0,26013
3,3) $200 - $350,221.23,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,33497
11,1) $0 - $100,29.99,0,1,Rural,0,Phone,Womens E-Mail,0,0,0.0,52723
6,3) $200 - $350,228.7,1,0,Urban,1,Web,No E-Mail,0,0,0.0,4257
2,1) $0 - $100,79.71,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0,27526
10,2) $100 - $200,184.23,1,0,Urban,0,Web,Mens E-Mail,0,0,0.0,37788
6,2) $100 - $200,154.7,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,23266
6,2) $100 - $200,109.32,1,0,Urban,0,Web,No E-Mail,0,0,0.0,26262
9,1) $0 - $100,83.41,0,1,Surburban,1,Web,Mens E-Mail,0,0,0.0,32985
3,1) $0 - $100,46.42,1,0,Urban,1,Web,Womens E-Mail,0,0,0.0,35589
10,1) $0 - $100,63.2,1,0,Surburban,0,Web,Womens E-Mail,0,0,0.0,32087
1,3) $200 - $350,252.84,0,1,Urban,0,Phone,Womens E-Mail,0,0,0.0,18477
1,2) $100 - $200,101.05,1,0,Urban,0,Web,No E-Mail,0,0,0.0,26068
4,1) $0 - $100,36.53,1,0,Urban,0,Phone,Mens E-Mail,0,0,0.0,35376
12,3) $200 - $350,342.71,1,1,Urban,0,Phone,Womens E-Mail,0,0,0.0,34622
9,1) $0 - $100,29.99,1,0,Surburban,0,Web,Womens E-Mail,0,0,0.0,17732
9,5) $500 - $750,651.19,0,1,Urban,1,Phone,No E-Mail,0,0,0.0,2255
6,3) $200 - $350,272.5,1,1,Surburban,0,Multichannel,No E-Mail,0,0,0.0,24172
9,1) $0 - $100,91.1,1,0,Surburban,0,Web,Womens E-Mail,0,0,0.0,5333
4,4) $350 - $500,397.75,0,1,Urban,0,Phone,Mens E-Mail,1,0,0.0,52191
4,"6) $750 - $1,000",834.96,1,1,Urban,1,Phone,Womens E-Mail,0,0,0.0,31625
3,3) $200 - $350,212.25,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0,2021
3,2) $100 - $200,117.63,1,0,Urban,1,Web,No E-Mail,0,0,0.0,14387
9,1) $0 - $100,29.99,0,1,Urban,1,Web,Womens E-Mail,0,0,0.0,15806
1,"6) $750 - $1,000",778.21,1,1,Urban,1,Multichannel,Womens E-Mail,0,0,0.0,37612
1,3) $200 - $350,250.66,1,1,Urban,1,Phone,Womens E-Mail,0,0,0.0,50437
8,1) $0 - $100,29.99,1,0,Rural,1,Web,No E-Mail,0,0,0.0,44045
9,1) $0 - $100,54.56,1,0,Surburban,0,Phone,Womens E-Mail,1,1,33.02,44385
1,1) $0 - $100,55.51,1,0,Surburban,0,Web,Womens E-Mail,0,0,0.0,21260
11,2) $100 - $200,164.0,0,1,Urban,0,Web,No E-Mail,0,0,0.0,62791
10,2) $100 - $200,153.89,0,1,Urban,0,Phone,Womens E-Mail,0,0,0.0,62298
4,1) $0 - $100,50.46,1,0,Urban,0,Phone,No E-Mail,0,0,0.0,56210
3,"7) $1,000 +",1767.39,1,1,Rural,1,Multichannel,Womens E-Mail,0,0,0.0,23292
6,3) $200 - $350,262.47,1,1,Surburban,1,Web,Womens E-Mail,0,0,0.0,3489
8,5) $500 - $750,608.48,1,0,Urban,1,Multichannel,Womens E-Mail,0,0,0.0,58214
10,2) $100 - $200,179.29,0,1,Urban,0,Web,Womens E-Mail,0,0,0.0,40534
5,2) $100 - $200,131.39,1,0,Rural,0,Phone,Mens E-Mail,1,0,0.0,9670
2,4) $350 - $500,415.21,1,0,Urban,0,Multichannel,Mens E-Mail,0,0,0.0,18456
3,3) $200 - $350,341.87,0,1,Rural,0,Multichannel,Womens E-Mail,0,0,0.0,11950
6,1) $0 - $100,29.99,0,1,Urban,0,Phone,Womens E-Mail,0,0,0.0,52158
1,2) $100 - $200,187.83,1,0,Urban,0,Web,Mens E-Mail,0,0,0.0,17079
5,3) $200 - $350,332.58,0,1,Urban,0,Web,No E-Mail,0,0,0.0,13295
10,1) $0 - $100,29.99,0,1,Surburban,1,Phone,Womens E-Mail,0,0,0.0,41762
7,2) $100 - $200,146.35,1,0,Surburban,1,Web,Mens E-Mail,0,0,0.0,33780
7,5) $500 - $750,652.37,1,1,Rural,1,Web,Womens E-Mail,0,0,0.0,50188
1,5) $500 - $750,703.47,0,1,Surburban,1,Phone,Womens E-Mail,0,0,0.0,25650
10,4) $350 - $500,370.83,1,0,Urban,0,Phone,Womens E-Mail,1,0,0.0,51930
10,2) $100 - $200,102.91,1,0,Urban,0,Phone,Mens E-Mail,0,0,0.0,58456
2,2) $100 - $200,126.97,0,1,Urban,1,Web,No E-Mail,0,0,0.0,44533
1,1) $0 - $100,97.14,0,1,Surburban,0,Phone,Womens E-Mail,1,0,0.0,42122
11,2) $100 - $200,173.18,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0,48767
8,1) $0 - $100,96.33,0,1,Urban,0,Phone,Mens E-Mail,0,0,0.0,21606
3,1) $0 - $100,29.99,0,1,Urban,0,Phone,No E-Mail,0,0,0.0,18536
7,1) $0 - $100,73.55,1,0,Surburban,1,Web,Womens E-Mail,0,0,0.0,26551
5,1) $0 - $100,29.99,0,1,Surburban,1,Web,No E-Mail,0,0,0.0,14364
3,1) $0 - $100,83.49,0,1,Urban,1,Web,No E-Mail,0,0,0.0,5787
5,1) $0 - $100,29.99,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,60599
10,4) $350 - $500,350.74,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,53233
10,1) $0 - $100,50.57,1,0,Surburban,0,Web,Womens E-Mail,0,0,0.0,1508
1,1) $0 - $100,29.99,1,0,Surburban,1,Phone,Mens E-Mail,0,0,0.0,52770
6,1) $0 - $100,66.28,1,0,Surburban,1,Web,Mens E-Mail,0,0,0.0,55466
5,1) $0 - $100,29.99,0,1,Rural,1,Web,Mens E-Mail,0,0,0.0,13911
10,2) $100 - $200,114.02,1,0,Rural,0,Phone,Womens E-Mail,0,0,0.0,27522
10,1) $0 - $100,68.41,1,0,Surburban,0,Web,Womens E-Mail,0,0,0.0,11299
2,3) $200 - $350,248.84,1,0,Rural,0,Multichannel,No E-Mail,0,0,0.0,52337
10,1) $0 - $100,79.44,0,1,Surburban,0,Phone,Womens E-Mail,1,0,0.0,35811
4,"6) $750 - $1,000",970.98,1,0,Rural,1,Phone,No E-Mail,0,0,0.0,35454
3,4) $350 - $500,358.35,1,0,Surburban,1,Multichannel,Mens E-Mail,0,0,0.0,62224
7,"7) $1,000 +",1395.8,1,1,Surburban,1,Phone,No E-Mail,1,0,0.0,18387
10,3) $200 - $350,212.21,1,0,Urban,1,Phone,Womens E-Mail,0,0,0.0,3672
3,5) $500 - $750,508.28,1,0,Surburban,1,Multichannel,No E-Mail,0,0,0.0,44236
2,2) $100 - $200,198.62,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0.0,21767
3,5) $500 - $750,545.09,1,1,Rural,1,Web,Womens E-Mail,1,0,0.0,41887
6,1) $0 - $100,29.99,0,1,Rural,1,Web,Womens E-Mail,0,0,0.0,25684
10,2) $100 - $200,178.84,1,0,Urban,0,Phone,No E-Mail,0,0,0.0,7829
3,2) $100 - $200,123.61,0,1,Urban,1,Phone,No E-Mail,0,0,0.0,63113
11,2) $100 - $200,107.29,0,1,Urban,1,Web,Womens E-Mail,1,0,0.0,8175
11,1) $0 - $100,29.99,0,1,Rural,1,Web,No E-Mail,0,0,0.0,31929
10,2) $100 - $200,107.55,0,1,Urban,0,Phone,Womens E-Mail,0,0,0.0,48506
9,1) $0 - $100,45.97,0,1,Surburban,1,Phone,Womens E-Mail,0,0,0.0,56578
4,1) $0 - $100,66.75,0,1,Urban,0,Phone,Mens E-Mail,0,0,0.0,12533
7,2) $100 - $200,170.43,0,1,Urban,0,Web,No E-Mail,0,0,0.0,3776
3,4) $350 - $500,357.38,0,1,Rural,0,Phone,Mens E-Mail,0,0,0.0,58789
6,5) $500 - $750,625.94,1,0,Urban,1,Phone,Mens E-Mail,1,0,0.0,32451
7,3) $200 - $350,202.02,1,0,Surburban,0,Phone,Womens E-Mail,0,0,0.0,5269
7,4) $350 - $500,392.42,0,1,Rural,0,Multichannel,Mens E-Mail,0,0,0.0,39691
2,1) $0 - $100,78.98,1,0,Urban,1,Phone,No E-Mail,0,0,0.0,19714
10,2) $100 - $200,180.84,1,0,Urban,1,Phone,No E-Mail,0,0,0.0,31351
10,4) $350 - $500,434.98,0,1,Surburban,1,Multichannel,No E-Mail,0,0,0.0,63341
9,1) $0 - $100,53.76,1,0,Urban,1,Phone,No E-Mail,0,0,0.0,14715
2,2) $100 - $200,126.13,1,0,Surburban,1,Phone,Womens E-Mail,0,0,0.0,8216
6,1) $0 - $100,92.57,0,1,Urban,1,Web,Womens E-Mail,0,0,0.0,42395
11,2) $100 - $200,114.86,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,13079
1,3) $200 - $350,247.01,1,0,Rural,1,Multichannel,Womens E-Mail,0,0,0.0,49941
3,4) $350 - $500,439.64,1,0,Rural,0,Multichannel,Mens E-Mail,1,0,0.0,41198
4,5) $500 - $750,668.22,0,1,Rural,1,Web,Mens E-Mail,0,0,0.0,52094
3,1) $0 - $100,29.99,1,0,Urban,1,Phone,Womens E-Mail,0,0,0.0,10037
1,2) $100 - $200,144.38,0,1,Rural,0,Web,No E-Mail,0,0,0.0,28949
10,1) $0 - $100,90.97,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0.0,6418
7,"7) $1,000 +",1077.7,0,1,Surburban,1,Multichannel,Mens E-Mail,0,0,0.0,54254
4,4) $350 - $500,448.34,1,1,Surburban,0,Phone,Womens E-Mail,1,0,0.0,58079
2,1) $0 - $100,33.54,0,1,Surburban,1,Phone,No E-Mail,0,0,0.0,50580
1,1) $0 - $100,47.96,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,16051
2,4) $350 - $500,400.55,1,0,Urban,0,Multichannel,No E-Mail,0,0,0.0,34137
2,2) $100 - $200,123.94,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,44189
